hash_bits,matrix_dim,candidate,mean_gap,std_gap,energy,is_target
32,18,94320,0.2797309583,0.2420226188,145.9622081086,0
32,18,94451,0.3089965488,0.3758886858,144.7620764532,0
32,18,94582,0.2596567924,0.2955741559,140.6171398895,0
32,18,94713,0.3111808309,0.5279305429,146.7058809600,0
32,18,94844,0.2774354859,0.3100587882,140.4341075476,0
32,18,94975,0.3630756080,0.6776405180,148.8576431577,0
32,18,95106,0.2562238763,0.2310995407,144.7714471855,0
32,18,95237,0.3011104809,0.2687148226,146.0886548988,0
32,18,95368,0.2550110813,0.2108103153,141.6242118911,0
32,18,95499,0.2637885503,0.2635888693,140.3670783749,0
32,18,95630,0.2634790592,0.2956256081,140.0516975627,0
32,18,95761,0.2586924814,0.2402986133,143.6857086732,0
32,18,95892,0.2110485176,0.2477377735,138.5421518870,0
32,18,96023,0.2812052243,0.3989222330,142.7638238842,0
32,18,96154,0.2862304479,0.3750462102,144.0085034243,0
32,18,96285,0.3264884516,0.3910840950,147.3323787734,0
32,18,96416,0.2696753253,0.2316368335,145.7409350045,0
32,18,96547,0.2431091485,0.2656570333,140.7740729825,0
32,18,96678,0.2530453188,0.2824581925,140.5860875803,0
32,18,96809,0.2639569952,0.2544636754,141.6373714316,0
32,18,96940,0.2741835051,0.3233134773,139.2598631453,0
32,18,97071,0.3125651159,0.4850839510,143.3745476319,0
32,18,97202,0.2809177479,0.2725047005,144.3723201608,0
32,18,97333,0.3595932413,0.4522626906,152.4768857829,0
32,18,97464,0.2765711470,0.2796949418,142.8509024629,0
32,18,97595,0.3090616186,0.4484363783,144.8655420693,0
32,18,97726,0.3307952963,0.5083673243,147.9006904571,0
32,18,97857,0.2777810137,0.2730408796,147.5824349130,0
32,18,97988,0.2939683278,0.3241755502,147.3124845062,0
32,18,98119,0.3190110881,0.5286687351,147.3524810461,0
32,18,98250,0.3391677073,0.4714689897,155.2786358379,0
32,18,98381,0.3778224002,0.6000682931,151.7851862824,0
32,18,98512,0.3648749568,0.5515951838,151.4725153007,0
32,18,98643,0.3363861512,0.5017604365,145.0430969848,0
32,18,98774,0.3525519538,0.4793548860,147.6948906191,0
32,18,98905,0.3005026318,0.4546270865,141.9961857254,0
32,18,99036,0.3056853023,0.4036351153,142.4065426403,0
32,18,99167,0.3814601497,0.5321189957,145.3019717590,0
32,18,99298,0.3477623323,0.3887497856,148.1288572439,0
32,18,99429,0.3305429643,0.4102488779,144.8084537211,0
32,18,99560,0.3053998697,0.3441926174,143.6451454722,0
32,18,99691,0.3338238262,0.4478423133,140.7085460230,0
32,18,99822,0.3626223687,0.4574127319,145.7976858828,0
32,18,99953,0.3114189645,0.3778820224,145.3740859189,0
32,18,100084,0.3308285941,0.3266950492,145.5903592883,0
32,18,100215,0.3839386130,0.5109597642,148.6407843184,0
32,18,100346,0.3836563672,0.4201568079,152.6728104074,0
32,18,100477,0.3573172660,0.4892115242,145.6192829847,0
32,18,100608,0.3586566331,0.5365178803,152.1051930406,0
32,18,100739,0.2824724263,0.3731748922,143.9561350789,0
32,18,100870,0.3077755032,0.4270438508,144.8144057800,0
32,18,101001,0.2718974415,0.3228052983,139.5323767755,0
32,18,101132,0.2856285983,0.3276736227,141.7309838545,0
32,18,101263,0.3246151185,0.3851304617,142.9033274828,0
32,18,101394,0.3295322014,0.4392365214,147.6539981296,0
32,18,101525,0.2895271085,0.2823000512,139.9899914561,0
32,18,101656,0.2997109170,0.3255002172,141.1559715847,0
32,18,101787,0.3061613835,0.3549246857,140.0272302692,0
32,18,101918,0.3106936486,0.2829650197,145.2841408817,0
32,18,102049,0.2661913848,0.2469989383,140.3840986576,0
32,18,102180,0.2933047395,0.2879988954,144.9275005322,0
32,18,102311,0.3059268165,0.3453843286,143.2260958416,0
32,18,102442,0.3097625028,0.3729678762,145.7115931432,0
32,18,102573,0.3151839468,0.3694966714,140.1169763188,0
32,18,102704,0.3004009851,0.3269909112,144.3168661429,0
32,18,102835,0.2750294739,0.3315288075,139.1756396972,0
32,18,102966,0.2830507793,0.2939584446,141.7453484576,0
32,18,103097,0.2243034232,0.2699097938,134.5404282560,0
32,18,103228,0.2745052851,0.2630522845,139.4930643776,0
32,18,103359,0.3253637571,0.4784148674,143.6826321627,0
32,18,103490,0.2850473727,0.2917056542,142.1898364693,0
32,18,103621,0.2584764488,0.2092722601,139.0813361921,0
32,18,103752,0.2613661221,0.2659417624,137.6264866581,0
32,18,103883,0.3049127909,0.4512649238,142.6159898146,0
32,18,104014,0.2399145210,0.1910797602,137.9068499961,0
32,18,104145,0.2115608644,0.2240338135,135.8261183463,0
32,18,104276,0.2336985297,0.2301803167,137.5669040611,0
32,18,104407,0.3071242787,0.4501631205,142.6101785309,0
32,18,104538,0.2601351485,0.2736009155,140.1487331470,0
32,18,104669,0.3059117249,0.4158282490,141.5811947732,0
32,18,104800,0.2477776708,0.1834102461,139.1263959644,0
32,18,104931,0.2709563676,0.3468139169,140.5639760135,0
32,18,105062,0.2114546200,0.2731280820,135.9868655958,0
32,18,105193,0.2754435623,0.3178769775,138.3625547270,0
32,18,105324,0.2502753712,0.2475620062,136.0850946596,0
32,18,105455,0.3556317473,0.5898755619,147.5074687479,0
